timestamp,electricity_inflexible_load_mwh,electricity_charge_mwh,electricity_dispatch_mwh,electricity_load_mwh,heat_inflexible_load_mwh,heat_charge_mwh,heat_dispatch_mwh,heat_load_mwh,pv_generation_mwh,grid_import_mwh,grid_export_mwh,heat_pump_output,dh_import,grid_import_emissions_kg,grid_export_emissions_kg,dh_emissions_kg,total_load_mwh
2025-02-28 03:00:00,0.009939570896243293,0.004259816098389982,0.0,0.014199386994633276,0.13172020539765944,0.132409839981,0.0,0.2641300453786595,-0.0,0.22612076557538005,-0.0,0.602290922069287,-0.0,12.956719867469277,-0.0,-0.0,0.2783294323732928
2025-02-28 04:00:00,0.00977350617397138,0.004188645503130591,0.0,0.01396215167710197,0.16275376164318128,0.132409839981,0.0,0.2951636016241813,-0.0,0.245,-0.0,0.6725763936271921,-0.0,14.038499999999999,-0.0,-0.0,0.3091257533012833
2025-02-28 05:00:00,0.010564416805008943,0.0045276072021466895,0.0,0.015092024007155633,0.24309619058992116,-0.0,0.0,0.24309619058992116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2581882145970768
2025-02-28 06:00:00,0.013506468756708408,0.005788486610017889,0.0,0.019294955366726298,0.24229161690948176,-0.0,0.0,0.24229161690948176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2615865722762081
2025-02-28 07:00:00,0.01614753638640429,0.00692037273703041,0.0,0.0230679091234347,0.23528033197993792,0.012758239788099923,0.0,0.24803857176803784,0.00278311617027,-0.0,0.0026439603617564996,0.012758239788093277,0.04298509133738104,-0.0,0.15149892872864743,1.4571945963372173,0.27110648089147255
2025-02-28 08:00:00,0.016400095008944543,0.007028612146690519,0.0,0.02342870715563506,0.23298155003582516,0.132409839981,0.0,0.3653913900168252,0.0216337724953,-0.0,0.020552083870535,0.13240983998105912,0.232981550036,-0.0,1.1776344057816555,7.898074546220399,0.38882009717246024
2025-02-28 09:00:00,0.016343509306797857,0.007004361131484796,0.0,0.023347870438282653,0.2281541079531884,0.132409839981,0.0,0.36056394793418844,0.0380500642158,-0.0,0.036147561005009994,0.13240983998111985,0.228154107953,-0.0,2.0712552455870727,7.7344242596067,0.3839118183724711
2025-02-28 10:00:00,0.01624874031708408,0.00696374585017889,0.0,0.02321248616726297,0.22194739670408406,0.132409839981,0.0,0.35435723668508406,0.0494673847737,0.006652701100379459,-0.0,0.1324098399811555,0.221947396704,0.38119977305174296,-0.0,7.524016748265599,0.377569722852347
2025-02-28 11:00:00,0.01649188558631485,0.007067950965563507,0.0,0.023559836551878356,0.2142464771913064,0.132409839981,0.0,0.3466563171723064,0.0568490195412,0.08036998947956224,-0.0,0.34665631717231377,-0.0,4.605200397178916,-0.0,-0.0,0.37021615372418476
2025-02-28 12:00:00,0.016861854607781755,0.0072265091176207516,0.0,0.024088363725402507,0.21229251253881062,0.132409839981,0.0,0.34470235251981063,0.056279230948,0.081572225506233,-0.0,0.34470235252015397,-0.0,4.674088521507151,-0.0,-0.0,0.36879071624521315
2025-02-28 13:00:00,0.01670759051431127,0.007160395934704829,0.0,0.023867986449016096,0.21183275614998803,0.132409839981,0.0,0.34424259613098807,0.0481198975431,0.13891155757925422,-0.0,0.3442425961308207,-0.0,7.959632249291267,-0.0,-0.0,0.3681105825800042
2025-02-28 14:00:00,0.01701328151296959,0.007291406362701253,0.0,0.02430468787567084,0.2127522689276332,0.132409839981,0.0,0.3451621089086332,0.0465250917594,0.028047828043410827,-0.0,0.13240983998084524,0.212752268928,1.6071405468874402,-0.0,7.2123019166592,0.36946679678430405
2025-02-28 15:00:00,0.018038033464669048,0.0077305857705724495,0.0,0.0257686192352415,0.21493611177454028,0.132409839981,0.0,0.3473459517555403,0.031275901265,0.039575872613359125,-0.0,0.1324098399811192,0.214936111775,2.2676975007454776,-0.0,7.286334189172499,0.37311457099078177
2025-02-28 16:00:00,0.02129161205769231,0.009124976596153847,0.0,0.03041658865384616,0.2240163004537855,0.0960069859088,0.0,0.3200232863625855,0.0188531448405,-0.0,0.017910487598475,0.09600698590895136,0.224016300454,-0.0,1.0262709393926175,7.5941525853906,0.35043987501643165
2025-02-28 17:00:00,0.02900733706932021,0.012431715886851519,0.0,0.04143905295617173,0.2317172199665632,0.09698815131219872,0.0,0.3287053712787619,0.00233158506155,-0.0,0.0022150058084725,0.09698815131224109,0.231717219967,-0.0,0.12691983282547423,7.8552137568813,0.37014442423493366
2025-02-28 18:00:00,0.03302433801654741,0.01415328772137746,0.0,0.04717762573792487,0.23654466204919994,-0.0,0.0,0.23654466204919994,-0.0,-0.0,-0.0,-0.0,0.236544662049,-0.0,-0.0,8.018864043461098,0.2837222877871248
2025-02-28 19:00:00,0.02920768814221824,0.012517580632379245,0.0,0.041725268774597486,0.2359699665631717,-0.0,0.0,0.2359699665631717,-0.0,-0.0,-0.0,-0.0,0.235969966563,-0.0,-0.0,7.9993818664857,0.2776952353377692
2025-02-28 20:00:00,0.025466217713774594,0.010914093305903398,0.0,0.036380311019677994,0.23056782899450684,-0.0,0.0,0.23056782899450684,-0.0,-0.0,-0.0,-0.0,0.230567828995,-0.0,-0.0,7.8162494029305,0.2669481400141848
2025-02-28 21:00:00,0.02261524588014311,0.009692248234347048,0.0,0.03230749411449016,0.21091324337234296,-0.0,0.0,0.21091324337234296,-0.0,0.03230749411445,-0.0,-0.0,0.210913243372,1.8512194127579849,-0.0,7.1499589503108,0.24322073748683312
2025-02-28 22:00:00,0.018868494167710196,0.008086497500447227,0.0,0.026954991668157423,0.1819485908765226,0.0747801195255013,0.0,0.2567287104020239,-0.0,0.0531753935653792,-0.0,0.07478011952557567,0.181948590877,3.046950051296228,-0.0,6.1680572307303,0.2836837020701813
2025-02-28 23:00:00,0.015173006272808586,0.006502716974060822,0.0,0.021675723246869408,0.13344429185574397,0.0571904107953,0.0,0.19063470265104396,-0.0,0.04168034409167114,-0.0,0.057190410795301024,0.133444291856,2.388283716452756,-0.0,4.5237614939184,0.21231042589791338
2025-03-01 00:00:00,0.012766474823345258,0.0054713463528622535,0.0,0.01823782117620751,0.11080128970623357,0.132409839981,0.0,0.24321112968723357,-0.0,0.10001750948040941,-0.0,0.24351725213591735,-0.0,5.731003293227459,-0.0,-0.0,0.2614489508634411
2025-03-01 01:00:00,0.011406122021914131,0.00488833800939177,0.0,0.016294460031305903,0.11781257463577738,0.132409839981,0.0,0.2502224146167774,-0.0,0.10881312147099291,-0.0,0.25052853706565326,-0.0,6.234991860287893,-0.0,-0.0,0.2665168746480833
2025-03-01 02:00:00,0.01049126088193202,0.004496254663685151,0.0,0.01498751554561717,0.11965160019106758,0.132409839981,0.0,0.25206144017206755,-0.0,0.1072015346310964,-0.0,0.25236756262096877,-0.0,6.142647934361824,-0.0,-0.0,0.2670489557176847
