snapshot,export_mwh,elec_residual_mwh,elec_eps_mwh,heat_load_mwh,tes_e_mwh,batt_e_mwh,elec_ok,heat_chain_blocked,batt_full_or_cap,pv2b_at_cap,export_justified
2025-06-08 12:00:00,0.013108011897309589,-0.05843638729886223,0.00011588696384078713,0.08746865297348937,0.85,0.14616821989199785,False,False,False,False,False
2025-06-09 07:00:00,0.0017923442781020377,-0.04766910597165638,0.0001149613128519678,0.1071232385956532,0.15,0.09456765825475456,False,False,False,False,False
2025-06-09 12:00:00,0.01575494617589072,-0.06944470945427686,0.00011670721870348838,0.0853997492237879,0.85,0.10243921803399517,False,False,False,False,False
2025-06-10 07:00:00,0.0026158258915202925,-0.04719432275930428,0.00011612317404785332,0.1039049438738954,0.15,0.048,False,False,False,False,False
2025-06-10 08:00:00,0.015309900796930146,-0.0480698867116825,0.00011830466356171736,0.09712353713876284,0.15,0.048,False,False,False,False,False
2025-06-10 12:00:00,0.021317601068738975,-0.07989483768129256,0.00011915401605635063,0.08287108908526392,0.85,0.048,False,False,False,False,False
2025-06-10 13:00:00,0.05743684963947745,-0.040307707427923,0.00011854265451431127,0.07988267255791737,0.85,0.048,False,False,False,False,False
2025-06-10 14:00:00,0.025553233279714947,-0.04111304830742005,0.0001181120087352415,0.08057230714115118,0.85,0.07117142512806449,False,False,False,False,False
2025-06-11 06:00:00,0.0071695017686545,-0.03401357198752603,0.00010540930923076924,0.10551409123477432,0.15,0.048,False,False,False,False,False
2025-06-11 07:00:00,0.02604732170677718,-0.032201882181349006,0.00010675383739579607,0.09999701456890375,0.15,0.048,False,False,False,False,False
2025-06-11 08:00:00,0.041920320630554515,-0.03247582575265315,0.0001078533356167263,0.09344548602818248,0.15,0.048,False,False,False,False,False
2025-06-11 09:00:00,0.018795606015039545,-0.07163524052145384,0.00010856297236896243,0.08873298304275137,0.23036430358429674,0.048,False,False,False,False,False
2025-06-11 12:00:00,0.06248784428896508,-0.04691480801038455,0.00010925041793470484,0.07976773346071173,0.85,0.048,False,False,False,False,False
2025-06-11 13:00:00,0.07940607474165026,-0.026707363621254587,0.00010909458364042934,0.07677931693336518,0.85,0.048,False,False,False,False,False
2025-06-11 14:00:00,0.0716928005039467,-0.02746493422420553,0.00010896649672316637,0.07758389061380462,0.85,0.048,False,False,False,False,False
2025-06-11 15:00:00,0.05817725013457896,-0.029075648975959,0.00010966820168336315,0.07965279436350609,0.85,0.048,False,False,False,False,False
2025-06-11 16:00:00,0.008048901913080398,-0.034644081024561846,0.00011186795517710197,0.08367566276570337,0.8482999999999999,0.0747769821657812,False,False,False,False,False
2025-06-11 18:00:00,0.021565701297086997,-0.011865957806348942,0.00011115229744499106,0.09712353713876284,0.6903781483578558,0.10281254343245096,False,False,False,False,False
2025-06-11 19:00:00,0.01566652582197,-3.8104935873306545e-14,0.0001100954045706619,0.09942231908287558,0.5875460460581811,0.10281254343245096,True,False,False,False,False
2025-06-12 06:00:00,0.013080632302672666,-0.026775731432773196,0.00010602401510733453,0.08735371387628374,0.15,0.048,False,False,False,False,False
2025-06-12 07:00:00,0.03270562558435262,-0.02552387684553906,0.00010644321481574241,0.08264121089085263,0.15,0.048,False,False,False,False,False
2025-06-12 08:00:00,0.05104477702493522,-0.024162310868950224,0.00010665545732647586,0.07735401241939335,0.15,0.048,False,False,False,False,False
2025-06-12 09:00:00,0.05068827238568489,-0.03992191647830072,0.00010678734923524151,0.0734460831144017,0.15,0.048,False,False,False,False,False
2025-06-12 10:00:00,0.05474459388017845,-0.041945868358109296,0.00010706706544096601,0.06965309290661571,0.15,0.048,False,False,False,False,False
2025-06-12 11:00:00,0.06145965721581978,-0.04172393754719555,0.00010727128018515207,0.06804394554573681,0.15,0.048,False,False,False,False,False
2025-06-12 12:00:00,0.010135831334280808,-0.09632015711332978,0.000107269597480322,0.06586010269882972,0.4142283573851225,0.048,False,False,False,False,False
