timestamp,electricity_load_mwh,heat_load_mwh,pv_generation_mwh,grid_import_mwh,grid_import_gross_mwh,grid_export_mwh,grid_export_gross_mwh,dh_heat_delivered_mwh_th,total_load_mwh,grid_import_emissions_kg,dh_emissions_kg,total_emissions_kg
2025-01-01 00:00:00,0.02204255750447227,0.18012598519226178,-0.0,0.0220425575045,0.022492405616836738,-0.0,-0.0,0.180125985192,0.20216854269673404,1.26303854500785,6.106270898008799,7.3693094430166495
2025-01-01 01:00:00,0.020714176153846162,0.14088249343205161,-0.0,0.0207141761538,0.021136914442653063,-0.0,-0.0,0.140882493432,0.16159666958589777,1.18692229361274,4.775916527344799,5.96283882095754
2025-01-01 02:00:00,0.018869869762969588,0.13464294244088845,-0.0,0.018869869763,0.019254969145918368,-0.0,-0.0,0.134642942441,0.15351281220385804,1.0812435374199,4.5643957487499,5.6456392861698
2025-01-01 03:00:00,0.0169502267039356,0.14794303797468356,-0.0,0.0169502267039,0.017296149697857144,-0.0,-0.0,0.147943037975,0.16489326467861914,0.97124799013347,5.0152689873525,5.98651697748597
2025-01-01 04:00:00,0.015360672048300536,0.196874253642226,-0.0,0.015360672048299998,0.01567415515132653,-0.0,-0.0,0.196874253642,0.21223492569052654,0.8801665083675898,6.6740371984638,7.55420370683139
2025-01-01 05:00:00,0.014309898179785334,0.29210950561261045,-0.0,0.0143098981798,0.014601936918163265,-0.0,-0.0,0.292109505613,0.3064194037923958,0.81995716570254,9.902512240280698,10.722469405983238
2025-01-01 06:00:00,0.014023242262969587,0.2981848578934798,-0.0,0.014023242263,0.014309430880612246,-0.0,-0.0,0.298184857893,0.3122081001564494,0.8035317816699,10.108466682572699,10.911998464242599
2025-01-01 07:00:00,0.014700409494633271,0.28800453785526625,-0.0,0.0147004094946,0.015000417851632652,-0.0,-0.0,0.288004537855,0.3027049473498995,0.84233346404058,9.7633538332845,10.60568729732508
2025-01-01 08:00:00,0.01702918997763864,0.2811081920229281,-0.0,0.0170291899776,0.017376724466938775,-0.0,-0.0,0.281108192023,0.2981373820005667,0.9757725857164801,9.5295677095797,10.50534029529618
2025-01-01 09:00:00,0.021246251417710194,0.2664945068067829,0.000950093351346,0.0212462514177,0.021679848385408165,-0.0,-0.0,0.266494506807,0.2877407582244931,1.21741020623421,9.034163780757298,10.251573986991508
2025-01-01 10:00:00,0.02597472224060823,0.25697098160974446,0.0116201746434,0.0259747222406,0.026504818612857143,-0.0,-0.0,0.25697098161,0.28294570385035267,1.48835158438638,8.711316276579,10.19966786096538
2025-01-01 11:00:00,0.03025534616726297,0.24777585383329354,0.0178904877366,0.0302553461673,0.03087280221153061,-0.0,-0.0,0.24777585383299996,0.2780312000005565,1.7336313353862898,8.399601444938698,10.133232780324988
2025-01-01 12:00:00,0.03288902657871198,0.24334248865536184,0.0210266480723,0.0328890265787,0.0335602312027551,-0.0,-0.0,0.243342488655,0.27623151523407385,1.8845412229595098,8.249310365404499,10.133851588364008
2025-01-01 13:00:00,0.03395630325134168,0.24022271315978022,0.0196307259906,0.0339563032513,0.03464928903193878,-0.0,-0.0,0.24022271316,0.2741790164111219,1.94569617629949,8.143549976124,10.08924615242349
2025-01-01 14:00:00,0.03443777103756708,0.24022271315978022,0.0143596890001,0.0344377710376,0.03514058269142857,-0.0,-0.0,0.24022271316,0.2746604841973473,1.97328428045448,8.143549976124,10.11683425657848
2025-01-01 15:00:00,0.03507017987924865,0.24711905899211845,0.00493582135715,0.0350701798792,0.035785897835918366,-0.0,-0.0,0.24711905899199998,0.2821892388713671,2.0095213070781597,8.3773360998288,10.386857406906959
2025-01-01 16:00:00,0.039098806153846165,0.26009075710532603,-0.0,0.0390988061538,0.03989674097326531,-0.0,-0.0,0.260090757105,0.2991895632591722,2.24036159261274,8.817076665859501,11.05743825847224
2025-01-01 17:00:00,0.04604894825581395,0.2728982565082398,-0.0,0.0460489482558,0.04698872271,-0.0,-0.0,0.272898256508,0.31894720476405375,2.63860473505734,9.2512508956212,11.88985563067854
2025-01-01 18:00:00,0.045008395827370304,0.2843921662288034,-0.0,0.007061063905360002,0.0072051672503673485,-0.0,-0.0,0.284392166229,0.32940056205617374,0.40459896177712806,9.6408944351631,10.045493396940227
2025-01-01 19:00:00,0.03965767163237925,0.2917811081920229,-0.0,0.012373707616219146,0.012626232261448109,-0.0,-0.0,0.291781108192,0.3314387798244022,0.709013446409357,9.8913795677088,10.600393014118156
2025-01-01 20:00:00,0.035791301310375674,0.2888255314067351,-0.0,0.0357913013104,0.03652173603102041,-0.0,-0.0,0.288825531407,0.3246168327171108,2.05084156508592,9.7911855146973,11.84202707978322
2025-01-01 21:00:00,0.03200606258050089,0.2640315261523764,-0.0,0.0320060625805,0.03265924753112245,-0.0,-0.0,0.264031526152,0.2960375887328773,1.8339473858626498,8.9506687365528,10.78461612241545
2025-01-01 22:00:00,0.02758084596601073,0.22331024599952234,-0.0,0.027580845966,0.028143720373469388,-0.0,-0.0,0.223310246,0.25089109196553305,1.5803824738517998,7.570217339399999,9.150599813251798
2025-01-01 23:00:00,0.02304195763416816,0.16419871029376643,-0.0,0.0230419576342,0.02351220166755102,-0.0,-0.0,0.164198710294,0.1872406679279346,1.32030417243966,5.5663362789666,6.88664045140626
2025-01-02 00:00:00,0.01929145775044723,0.12643300692620016,-0.0,0.0192914577504,0.01968516096979592,-0.0,-0.0,0.126433006926,0.1457244646766474,1.10540052909792,4.286078934791401,5.39147946388932
2025-01-02 01:00:00,0.016721578470483004,0.1389121089085264,-0.0,0.0167215784705,0.017062835173979593,-0.0,-0.0,0.138912108909,0.1556336873790094,0.95814644635965,4.709120492015099,5.667266938374749
2025-01-02 02:00:00,0.015083178501788908,0.1320157630761882,-0.0,0.0150831785018,0.01539099847122449,-0.0,-0.0,0.132015763076,0.14709894157797712,0.86426612815314,4.4753343682764,5.33960049642954
2025-01-02 03:00:00,0.014072642052772808,0.14515165989968953,-0.0,0.0140726420528,0.014359838829387756,-0.0,-0.0,0.1451516599,0.15922430195246234,0.8063623896254399,4.92064127061,5.7270036602354395
